MovieID,Rating,Title,Genres
2702,3,Summer of Sam (1999),Drama
2396,5,Shakespeare in Love (1998),Comedy|Romance
1673,5,Boogie Nights (1997),Drama
1653,5,Gattaca (1997),Drama|Sci-Fi|Thriller
2686,4,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery
476,3,"Inkwell, The (1994)",Comedy|Drama
1693,3,Amistad (1997),Drama
3250,3,Alive (1993),Drama
105,4,"Bridges of Madison County, The (1995)",Drama|Romance
345,3,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
1721,5,Titanic (1997),Drama|Romance
1810,2,Primary Colors (1998),Drama
253,5,Interview with the Vampire (1994),Drama|Horror
296,5,Pulp Fiction (1994),Crime|Drama
2541,3,Cruel Intentions (1999),Drama
36,4,Dead Man Walking (1995),Drama
1265,5,Groundhog Day (1993),Comedy|Romance
42,3,Dead Presidents (1995),Action|Crime|Drama
3148,3,"Cider House Rules, The (1999)",Drama
3213,3,Batman: Mask of the Phantasm (1993),Animation|Children's
908,5,North by Northwest (1959),Drama|Thriller
650,5,Moll Flanders (1996),Drama
3500,3,Mr. Saturday Night (1992),Comedy|Drama
454,3,"Firm, The (1993)",Drama|Thriller
3155,3,Anna and the King (1999),Drama|Romance
2320,2,Apt Pupil (1998),Drama|Thriller
3425,3,Mo' Better Blues (1990),Drama
161,3,Crimson Tide (1995),Drama|Thriller|War
1393,5,Jerry Maguire (1996),Drama|Romance
3265,5,Hard-Boiled (Lashou shentan) (1992),Action|Crime
1120,4,"People vs. Larry Flynt, The (1996)",Drama
1735,4,Great Expectations (1998),Drama|Romance
282,3,Nell (1994),Drama
230,4,Dolores Claiborne (1994),Drama|Thriller
1488,3,"Devil's Own, The (1997)",Action|Drama|Thriller|War
337,5,What's Eating Gilbert Grape (1993),Drama
1660,3,Eve's Bayou (1997),Drama
1916,5,Buffalo 66 (1998),Action|Comedy|Drama
1840,4,He Got Game (1998),Drama
562,5,Welcome to the Dollhouse (1995),Comedy|Drama
1639,5,Chasing Amy (1997),Drama|Romance
25,5,Leaving Las Vegas (1995),Drama|Romance
2699,5,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
3481,4,High Fidelity (2000),Comedy
2336,3,Elizabeth (1998),Drama
3386,3,JFK (1991),Drama|Mystery
2490,2,Payback (1999),Action|Thriller
1701,4,Deconstructing Harry (1997),Comedy|Drama
1059,3,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
2324,3,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
524,5,Rudy (1993),Drama
1274,5,Akira (1988),Adventure|Animation|Sci-Fi|Thriller
1411,5,Hamlet (1996),Drama
3267,5,"Mariachi, El (1992)",Action|Thriller
741,5,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
1277,3,Cyrano de Bergerac (1990),Action|Drama|Romance
1836,4,"Last Days of Disco, The (1998)",Drama
527,4,Schindler's List (1993),Drama|War
1682,4,"Truman Show, The (1998)",Drama
465,5,Heaven & Earth (1993),Action|Drama|War
1711,3,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
1704,5,Good Will Hunting (1997),Drama
2268,3,"Few Good Men, A (1992)",Crime|Drama
2712,3,Eyes Wide Shut (1999),Drama
538,3,Six Degrees of Separation (1993),Drama
16,4,Casino (1995),Drama|Thriller
2297,3,What Dreams May Come (1998),Drama|Romance
2314,3,Beloved (1998),Drama
2908,3,Boys Don't Cry (1999),Drama
2442,4,Hilary and Jackie (1998),Drama
58,5,"Postino, Il (The Postman) (1994)",Drama|Romance
1027,4,Robin Hood: Prince of Thieves (1991),Drama
73,4,"Misérables, Les (1995)",Drama|Musical
3246,4,Malcolm X (1992),Drama
393,2,Street Fighter (1994),Action
2600,2,eXistenZ (1999),Action|Sci-Fi|Thriller
2429,2,Mighty Joe Young (1998),Adventure|Children's|Drama
555,4,True Romance (1993),Action|Crime|Romance
269,4,My Crazy Life (Mi vida loca) (1993),Drama
3528,4,"Prince of Tides, The (1991)",Drama|Romance
2858,5,American Beauty (1999),Comedy|Drama
733,3,"Rock, The (1996)",Action|Adventure|Thriller
150,4,Apollo 13 (1995),Drama
2329,5,American History X (1998),Drama
2890,5,Three Kings (1999),Drama|War
3270,3,"Cutting Edge, The (1992)",Drama
428,3,"Bronx Tale, A (1993)",Drama
1089,4,Reservoir Dogs (1992),Crime|Thriller
50,4,"Usual Suspects, The (1995)",Crime|Thriller
3623,4,Mission: Impossible 2 (2000),Action|Thriller
1446,3,Kolya (1996),Comedy
1617,4,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1584,5,Contact (1997),Drama|Sci-Fi
367,3,"Mask, The (1994)",Comedy|Crime|Fantasy
1223,4,"Grand Day Out, A (1992)",Animation|Comedy
1307,4,When Harry Met Sally... (1989),Comedy|Romance
3916,3,Remember the Titans (2000),Drama
223,4,Clerks (1994),Comedy
47,5,Seven (Se7en) (1995),Crime|Thriller
1233,3,"Boat, The (Das Boot) (1981)",Action|Drama|War
2355,4,"Bug's Life, A (1998)",Animation|Children's|Comedy
1310,3,Hype! (1996),Documentary
3484,2,"Skulls, The (2000)",Thriller
778,5,Trainspotting (1996),Drama
1669,3,"Tango Lesson, The (1997)",Romance
745,4,"Close Shave, A (1995)",Animation|Comedy|Thriller
1552,2,Con Air (1997),Action|Adventure|Thriller
1393,3,Jerry Maguire (1996),Drama|Romance
994,4,Big Night (1996),Drama
1265,4,Groundhog Day (1993),Comedy|Romance
920,3,Gone with the Wind (1939),Drama|Romance|War
720,4,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
3751,4,Chicken Run (2000),Animation|Children's|Comedy
1213,4,GoodFellas (1990),Crime|Drama
3301,2,"Whole Nine Yards, The (2000)",Comedy|Crime
1704,4,Good Will Hunting (1997),Drama
2599,2,Election (1999),Comedy
3826,2,Hollow Man (2000),Horror|Sci-Fi|Thriller
3755,2,"Perfect Storm, The (2000)",Action|Adventure|Thriller
1777,4,"Wedding Singer, The (1998)",Comedy|Romance
1500,4,Grosse Pointe Blank (1997),Comedy|Crime
3717,3,Gone in 60 Seconds (2000),Action|Crime
150,3,Apollo 13 (1995),Drama
300,4,Quiz Show (1994),Drama
838,3,Emma (1996),Comedy|Drama|Romance
3452,2,Romeo Must Die (2000),Action|Romance
1356,3,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
1358,4,Sling Blade (1996),Drama|Thriller
2324,5,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
1784,3,As Good As It Gets (1997),Comedy|Drama
3178,3,"Hurricane, The (1999)",Drama
524,4,Rudy (1993),Drama
1923,5,There's Something About Mary (1998),Comedy
25,4,Leaving Las Vegas (1995),Drama|Romance
1639,4,Chasing Amy (1997),Drama|Romance
3160,3,Magnolia (1999),Drama
1343,3,Cape Fear (1991),Thriller
597,3,Pretty Woman (1990),Comedy|Romance
529,5,Searching for Bobby Fischer (1993),Drama
412,3,"Age of Innocence, The (1993)",Drama
2268,4,"Few Good Men, A (1992)",Crime|Drama
3253,4,Wayne's World (1992),Comedy
2166,4,Return to Paradise (1998),Drama|Romance
3948,3,Meet the Parents (2000),Comedy
805,3,"Time to Kill, A (1996)",Drama
3510,3,Frequency (2000),Drama|Thriller
3298,4,Boiler Room (2000),Drama
1148,4,"Wrong Trousers, The (1993)",Animation|Comedy
3513,3,Rules of Engagement (2000),Drama|Thriller
3147,4,"Green Mile, The (1999)",Drama|Thriller
1653,4,Gattaca (1997),Drama|Sci-Fi|Thriller
2302,4,My Cousin Vinny (1992),Comedy
2278,4,Ronin (1998),Action|Crime|Thriller
3793,4,X-Men (2000),Action|Sci-Fi
861,2,Supercop (1992),Action|Thriller
1060,4,Swingers (1996),Comedy|Drama
3948,4,Meet the Parents (2000),Comedy
1259,3,Stand by Me (1986),Adventure|Comedy|Drama
1032,4,Alice in Wonderland (1951),Animation|Children's|Musical
963,5,"Inspector General, The (1949)",Musical
3386,4,JFK (1991),Drama|Mystery
1042,5,That Thing You Do! (1996),Comedy
2321,4,Pleasantville (1998),Comedy
943,4,"Ghost and Mrs. Muir, The (1947)",Drama|Romance
3812,4,Everything You Always Wanted to Know About Sex (1972),Comedy
1356,5,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
551,3,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
2001,4,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
2291,4,Edward Scissorhands (1990),Drama|Romance
2302,5,My Cousin Vinny (1992),Comedy
1690,4,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1127,4,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
3723,4,Hamlet (1990),Drama
2959,3,Fight Club (1999),Drama
2000,5,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1223,5,"Grand Day Out, A (1992)",Animation|Comedy
1148,5,"Wrong Trousers, The (1993)",Animation|Comedy
3100,3,"River Runs Through It, A (1992)",Drama
2716,4,Ghostbusters (1984),Comedy|Horror
435,4,Coneheads (1993),Comedy|Sci-Fi
1200,5,Aliens (1986),Action|Sci-Fi|Thriller|War
720,5,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
932,2,"Affair to Remember, An (1957)",Romance
3751,5,Chicken Run (2000),Animation|Children's|Comedy
367,4,"Mask, The (1994)",Comedy|Crime|Fantasy
2797,5,Big (1988),Comedy|Fantasy
282,5,Nell (1994),Drama
223,2,Clerks (1994),Comedy
1031,4,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
1104,4,"Streetcar Named Desire, A (1951)",Drama
2470,5,Crocodile Dundee (1986),Adventure|Comedy
3066,2,Tora! Tora! Tora! (1970),War
1302,5,Field of Dreams (1989),Drama
2399,4,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
2091,3,Return from Witch Mountain (1978),Children's|Sci-Fi
830,5,"First Wives Club, The (1996)",Comedy
3198,3,Papillon (1973),Drama
2093,4,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi
904,4,Rear Window (1954),Mystery|Thriller
1287,3,Ben-Hur (1959),Action|Adventure|Drama
2393,4,Star Trek: Insurrection (1998),Action|Sci-Fi
3194,4,"Way We Were, The (1973)",Drama
3264,3,Buffy the Vampire Slayer (1992),Comedy|Horror
2094,4,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
3704,2,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
3039,4,Trading Places (1983),Comedy
2874,5,"Pajama Game, The (1957)",Comedy
1292,5,Being There (1979),Comedy
899,4,Singin' in the Rain (1952),Musical|Romance
2968,4,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
2096,5,Sleeping Beauty (1959),Animation|Children's|Musical
2967,4,"Bad Seed, The (1956)",Drama|Thriller
1294,4,M*A*S*H (1970),Comedy|War
1080,5,Monty Python's Life of Brian (1979),Comedy
765,4,Jack (1996),Comedy|Drama
2746,5,Little Shop of Horrors (1986),Comedy|Horror|Musical
1220,4,"Blues Brothers, The (1980)",Action|Comedy|Musical
1009,5,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
2021,4,Dune (1984),Fantasy|Sci-Fi
1948,4,Tom Jones (1963),Comedy
2530,3,Beneath the Planet of the Apes (1970),Action|Sci-Fi
1230,4,Annie Hall (1977),Comedy|Romance
2090,4,"Rescuers, The (1977)",Animation|Children's
1676,4,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
203,4,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy
3347,5,Never Cry Wolf (1983),Drama
1091,3,Weekend at Bernie's (1989),Comedy
3699,5,Starman (1984),Adventure|Drama|Romance|Sci-Fi
2662,4,"War of the Worlds, The (1953)",Action|Sci-Fi|War
2002,4,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
2109,4,"Jerk, The (1979)",Comedy
3466,5,Heart and Souls (1993),Comedy|Fantasy
2300,5,"Producers, The (1968)",Comedy|Musical
180,2,Mallrats (1995),Comedy
784,3,"Cable Guy, The (1996)",Comedy
898,4,"Philadelphia Story, The (1940)",Comedy|Romance
780,5,Independence Day (ID4) (1996),Action|Sci-Fi|War
1234,4,"Sting, The (1973)",Comedy|Crime
3037,5,Little Big Man (1970),Comedy|Drama|Western
2105,5,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
2009,4,Soylent Green (1973),Sci-Fi|Thriller
1020,3,Cool Runnings (1993),Comedy
333,3,Tommy Boy (1995),Comedy
2161,5,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy
3034,4,Robin Hood (1973),Animation|Children's
2033,3,"Black Cauldron, The (1985)",Animation|Children's
2108,5,L.A. Story (1991),Comedy|Romance
3451,5,Guess Who's Coming to Dinner (1967),Comedy|Drama
329,5,Star Trek: Generations (1994),Action|Adventure|Sci-Fi
186,3,Nine Months (1995),Comedy
1954,3,Rocky (1976),Action|Drama
1586,4,G.I. Jane (1997),Action|Drama|War
116,3,Anne Frank Remembered (1995),Documentary
2012,5,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
1012,3,Old Yeller (1957),Children's|Drama
2826,4,"13th Warrior, The (1999)",Action|Horror|Thriller
3629,3,"Gold Rush, The (1925)",Comedy
2011,4,Back to the Future Part II (1989),Comedy|Sci-Fi
1015,3,Homeward Bound: The Incredible Journey (1993),Adventure|Children's
971,5,Cat on a Hot Tin Roof (1958),Drama
1016,5,"Shaggy Dog, The (1959)",Children's|Comedy
3108,5,"Fisher King, The (1991)",Comedy|Drama|Romance
1019,4,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
3703,2,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
2378,3,Police Academy (1984),Comedy
2375,4,"Money Pit, The (1986)",Comedy
3489,4,Hook (1991),Adventure|Fantasy
344,4,Ace Ventura: Pet Detective (1994),Comedy
3247,4,Sister Act (1992),Comedy|Crime
924,3,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
1253,5,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi
3174,4,Man on the Moon (1999),Comedy|Drama
1372,4,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
918,5,Meet Me in St. Louis (1944),Musical
3035,3,Mister Roberts (1955),Comedy|Drama|War
277,3,Miracle on 34th Street (1994),Drama
2252,5,Hero (1992),Comedy|Drama
3175,5,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
275,4,Mixed Nuts (1994),Comedy
539,5,Sleepless in Seattle (1993),Comedy|Romance
3701,3,Alien Nation (1988),Crime|Drama|Sci-Fi
923,3,Citizen Kane (1941),Drama
2946,3,Help! (1965),Comedy|Musical
2015,5,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy
339,5,While You Were Sleeping (1995),Comedy|Romance
3809,5,What About Bob? (1991),Comedy
3189,4,My Dog Skip (1999),Comedy
1583,4,"Simple Wish, A (1997)",Children's|Fantasy
1654,5,FairyTale: A True Story (1997),Children's|Drama|Fantasy
2316,4,Practical Magic (1998),Drama|Romance
1371,4,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi
2529,4,Planet of the Apes (1968),Action|Sci-Fi
2174,5,Beetlejuice (1988),Comedy|Fantasy
926,4,All About Eve (1950),Drama
1135,4,Private Benjamin (1980),Comedy
2453,4,"Boy Who Could Fly, The (1986)",Drama|Fantasy
3254,3,Wayne's World 2 (1993),Comedy
543,4,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
542,4,Son in Law (1993),Comedy
1374,4,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
1215,4,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi
1377,3,Batman Returns (1992),Action|Adventure|Comedy|Crime
1073,5,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
1376,4,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
2067,3,Doctor Zhivago (1965),Drama|Romance|War
916,5,Roman Holiday (1953),Comedy|Romance
915,5,Sabrina (1954),Comedy|Romance
541,5,Blade Runner (1982),Film-Noir|Sci-Fi
2717,4,Ghostbusters II (1989),Comedy|Horror
1375,4,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
2948,4,From Russia with Love (1963),Action
3688,3,Porky's (1981),Comedy
3608,3,Pee-wee's Big Adventure (1985),Comedy
318,4,"Shawshank Redemption, The (1994)",Drama
1286,5,Somewhere in Time (1980),Drama|Romance
587,5,Ghost (1990),Comedy|Romance|Thriller
1201,2,"Good, The Bad and The Ugly, The (1966)",Action|Western
1225,4,Amadeus (1984),Drama
3438,3,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
1387,3,Jaws (1975),Action|Horror
1967,5,Labyrinth (1986),Adventure|Children's|Fantasy
3439,2,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
3296,4,To Sir with Love (1967),Drama
2496,4,Blast from the Past (1999),Comedy|Romance
2693,5,Trekkies (1997),Documentary
1204,4,Lawrence of Arabia (1962),Adventure|War
2497,4,Message in a Bottle (1999),Romance
3702,3,Mad Max (1979),Action|Sci-Fi
2,5,Jumanji (1995),Adventure|Children's|Fantasy
2498,4,My Favorite Martian (1999),Comedy|Sci-Fi
153,3,Batman Forever (1995),Action|Adventure|Comedy|Crime
1136,4,Monty Python and the Holy Grail (1974),Comedy
2138,3,Watership Down (1978),Animation|Children's|Drama|Fantasy
802,5,Phenomenon (1996),Drama|Romance
969,3,"African Queen, The (1951)",Action|Adventure|Romance|War
1023,5,Winnie the Pooh and the Blustery Day (1968),Animation|Children's
2137,4,Charlotte's Web (1973),Animation|Children's
2136,4,"Nutty Professor, The (1963)",Comedy
2135,4,Doctor Dolittle (1967),Adventure|Musical
2133,4,Adventures in Babysitting (1987),Adventure|Comedy
7,4,Sabrina (1995),Comedy|Romance
1025,4,"Sword in the Stone, The (1963)",Animation|Children's
2081,5,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance
2918,5,Ferris Bueller's Day Off (1986),Comedy
586,3,Home Alone (1990),Children's|Comedy
3363,5,American Graffiti (1973),Comedy|Drama
2003,4,Gremlins (1984),Comedy|Horror
2858,3,American Beauty (1999),Comedy|Drama
1233,4,"Boat, The (Das Boot) (1981)",Action|Drama|War
1307,5,When Harry Met Sally... (1989),Comedy|Romance
2622,5,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
2407,5,Cocoon (1985),Comedy|Sci-Fi
1203,3,12 Angry Men (1957),Drama
3358,5,Defending Your Life (1991),Comedy|Romance
3359,3,Breaking Away (1979),Drama
1756,4,"Prophecy II, The (1998)",Horror
1320,3,Alien³ (1992),Action|Horror|Sci-Fi|Thriller
902,5,Breakfast at Tiffany's (1961),Drama|Romance
2124,3,"Addams Family, The (1991)",Comedy
2125,5,Ever After: A Cinderella Story (1998),Drama|Romance
1831,5,Lost in Space (1998),Action|Sci-Fi|Thriller
1257,5,Better Off Dead... (1985),Comedy
1256,3,Duck Soup (1933),Comedy|War
3869,3,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
1254,3,"Treasure of the Sierra Madre, The (1948)",Adventure
351,4,"Corrina, Corrina (1994)",Comedy|Drama|Romance
1252,3,Chinatown (1974),Film-Noir|Mystery|Thriller
1250,3,"Bridge on the River Kwai, The (1957)",Drama|War
2405,4,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
2054,4,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi
2005,4,"Goonies, The (1985)",Adventure|Children's|Fantasy
2193,5,Willow (1988),Action|Adventure|Fantasy
2115,5,Indiana Jones and the Temple of Doom (1984),Action|Adventure
1339,5,Bram Stoker's Dracula (1992),Horror|Romance
858,3,"Godfather, The (1972)",Action|Crime|Drama
3675,5,White Christmas (1954),Musical
3388,3,Harry and the Hendersons (1987),Comedy
316,5,Stargate (1994),Action|Adventure|Sci-Fi
104,3,Happy Gilmore (1996),Comedy
1394,3,Raising Arizona (1987),Comedy
317,4,"Santa Clause, The (1994)",Children's|Comedy|Fantasy
248,5,Houseguest (1994),Comedy
2080,4,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
919,5,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
1247,3,"Graduate, The (1967)",Drama|Romance
1282,5,Fantasia (1940),Animation|Children's|Musical
2049,5,"Happiest Millionaire, The (1967)",Comedy|Musical
2047,4,"Gnome-Mobile, The (1967)",Children's
2087,5,Peter Pan (1953),Animation|Children's|Fantasy|Musical
208,4,Waterworld (1995),Action|Adventure
2111,4,"Man with Two Brains, The (1983)",Comedy
1084,4,Bonnie and Clyde (1967),Crime|Drama
2040,4,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy
2041,3,Condorman (1981),Action|Adventure|Children's|Comedy
2657,4,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
594,5,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical
3928,4,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
2043,5,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy
1283,3,High Noon (1952),Western
2045,3,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance
2046,4,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
750,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1409,5,Michael (1996),Comedy|Romance
1927,3,All Quiet on the Western Front (1930),War
3525,2,Bachelor Party (1984),Comedy
3671,4,Blazing Saddles (1974),Comedy|Western
1269,5,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
